tweet || sentiment
هذي الهقوة يَ ابو فهد  نريد : _ عودة #هيئه_الامر_بالمعروف  . _ الغاء #هيئه_الاغاني "الترفيه" . _ الغاء #قياده_المرأه_للسياره . || no
#قبائل_المملكة_ترفض_قيادة_المراة_1 نتمنى من قيادتنا الحكيمة مثل ما أقرت هذا القرار الذي يرفضه الشعب أن يلغى لما فيه مفاسد نحن في غنى عنها || no
نريد هيئة الأمر بالمعروف والنهي عن المنكر و إلغاء قيادة المرأة للسيارة واسال الله ان يحفظك ذخر للإسلام والمسلمين ويرزقك البطانة الصالحة || no
مع قيادة المرأة || yes
ما شفنا الإمارتية صار لها نص الكلام إليّ قاله  بالعكس المرأة السعودية مهيأة اكثر لقيادة المجتمع ليس قيادة حياتها هي فقط || yes
سلمان الحزم والعزم تكفي نريد عودة هيئة الامر بالمعروف ألغاء قيادة المرأة هذا طلب وليس أعتراض تكفي ياسلمان الحزم وخامي عرين الدين || no
اليوم بدأ أخويا يعلمنا السواقة  #قياده_المرأه_للسياره || yes
تكفى يا سلمان الحزم وقائد المسلمين ١- عودة الهيئة  وهيبتها  ٢- إلغاء هيئة الترفيه    ٣- إلغاء قيادة المرأة  تكفى مالنا بعد الله الا انت . || no
نريد رجوع هيئة الأمر بالمعروف والنهي عن المنكر و إلغاء هيئة الترفيه وإلغاء قيادة المرأة للسيارة الله يحفظك ذخر لنا ويرزقك بطانة صالحة || no
لودو ؟؟ #الشعب_يويد_قياده_المراه || yes
#نحن_بنات_سلمان_لانريد_القياده  كل الشعب ضد قياده المرأة .. || no
يا حضرة كل انجازات السعودية ما أثرت فيك سابقا!! ماتتكلم الا بس عشان قيادة المراة والموسيقى والاختلاط هذه أسمى أهدافك خلاص معد تبي شي || yes
ستسمع عما قريب: " يا له من أحمق يمنع ابنته من قيادة السيارة ويسمح لها بالركوب مع رجل أجنبي غريب" #قيادة_المراة_السعودية #مملكة_المستقبل || yes
#قياده_المرأه_للسياره لو دفعت2000 شهريا للسواق=24000 سنويا و احسبو كم عائلة عندها سواق و كم مليون قاعدة تطلع برا السعودية يا حماقة المعارضين || yes
تكفى الله يوفقك يا خادم الحرمين الشرفين  تكفى ألغ قيادة المرأة للسيارة  لأنه مستحيل يجتمع حجاب مع امرأة تقود سيارة  #خادم_الحرمين #الإخبارية || no
المطوع السعودي التابع للمدرسة الوهابية زعلان علئ #قياده_المرأه  وبعد فترة مع حالة التطبيع مع الأحتلال الأسرائيلي بتشوفه ماكل خرئ وساكت. || no
#قيادة_المرأة_السعودية_للسياره                         راح تشوفون اثر قيادة المرأه بعد سنوات حينها لا ينفع الندم . || no
مسكين هالمجتمع الطيب جلدوه بكان ياما كان بسبب قيادة المرأة للسيارة. ما تعرف الأمش ولا في العصور القديمة. || no
تكفى يا سلمان الحزم وقائد المسلمين ١- عودة الهيئة  ٢- إلغاء هيئة الترفيه  ٣- إلغاء قيادة المرأة  تكفى فخرنا وسعدنا || no
الشعب السعودي يمشي ويتلفت يبغى يشوف بنت تسوق ههههههههههههههههههههههههههههههههههههههههههههههه  #قياده_المرأه_للسياره || no
لو كل تعليق وضع معه هشتاق لرفض القيادة لكان أفضل !! عموما يتضح من التعليقات أن  #الشعب_يرفض_قيادة_المراه_٦ || no
اخر جديد التعوسي .. بديلة : ترضاها لاختك ... وش نوع سيارة أختك.. !!  الهمج في جهلهم " يعمهون " . #قيادة_المراة_السعودية #غصب_على_شواربك #النيابة_العامة_تلاحق_المحرضين  || no
#شعب_الحرمين_ضد_قياده_المراه_5 يارب ارحمنا من هذا القرار وانتقم شر انتقام من اراد زعزعت دينك في هذه البلاد || no
إعادة هيئة الأمر بالمعروف والنهي عن المنكر إعادة الراتب بالهجري  إلغاء هيئة الترفيه إلغاء قيادة المرأه لسيارة والله يحفظك ويرعاك ياملكنا || no
تكفى ياخادم الحرمين الشرفين ١- إعادة هيئة الأمر بالمعروف والنهي عن المنكر ٢- إلغاء هيئة الترفيه  ٣- إلغاء قرار قيادة المرأة للسيارة || no
الرسائل الغير مهمه أثناء القياده قد تتسبب في إنهاء سبب خلق حياة جديدة #قيادة_المرأة_السيارة_في_السعودية || no
: لا ما نبي القيااددهه   #قياده_المرأه_للسياره || no
عزيزي كله كلام لأجل قيادة المرأة بأي طريقة في هذا البلد !!  دول الخليج يقودون منذ عقود ورغم ذلك لا يكاد يخلو منزل من سائق !! || no
نطالب في رجوع هيئة الامر بالمعروف والنهي عن المنكر  ونطالب بعدم قيادة المرأه || no
١.عودة الهيئه ٢.الغاء قيادة المرأه ٣.الغاء الترفيه || no
كلام هؤلاء ورفضهم قيادة المرأه  تشويه للمرأة والرجل في بلادنا وكأنهم أشر خلق الله مستعدين للفسادوانهم غير شعوب العالم وهذا قمة الخطا والظلم || yes
انا اشهد انك رجال غيوروعساكم عالقوة  .. لان الغيور بصدق اللي يايد قيادة المراة بنفسها بدل خلوتها واذلالها مع السواقين كفو والله . || yes
اطالب بإعادة الهيئة  والغاء قيادة المرأة والغاء هيئة الترفية والمطالبة بإعادة الصندوق العقاري كما كان وتقاعد العسكر وحل البطالة وغيرها || no
#الشعب_يرفض_قياده_المراه_ || no
١- عودة الهيئة  ٢- إلغاء هيئة الترفيه  ٣- إلغاء قيادة المرأة || no
تهزأنا شوي في #snl #قيادة_المراة_السعودية #الملك_ينتصر_لقيادة_المرأة || no
ياكثر المرضى بذا الهاشتاق مدري ليه مفكرين كل شي سبيل سمحو بالقياده بنروح ونفتل ونسوي عيب والله ترا ورانا اهل #الشعب_يويد_قياده_المراه || yes
يجب أن يعي كل مواطن ومواطنة أن الهدف الإعلامي والحملة الكاذب التي تتدعي رضى الشعب عن #قياده_المرأه_للسياره !  هدفها في المرأة وليس للمرأة !! || no
#الغاء_قياده_المراه  ارتاحي بس || no
#الشعب_يويد_قياده_المراه || yes
هات ذكرا (١) اليوم يريد الزواج بإمرأة غير متعلمة! ألم يكن تعليمها قبل ٤٠ عار وسبب للعزوف عنها! متخلفي اليوم يستحون من #قيادة_المرأة_للسيارة || yes
#الملك__ينتصر_لقيادة_المرأة  شايب  ثقه  لتعليم  البنات  قيادة  السياره  في  ابها وضواحيها 1توجد سياره للتعليم 2يوجد محرم 3الساعه ب 100 ريال || yes
تكفى يا سلمان الحزم وقائد المسلمين ١- عودة الهيئة  ٢- إلغاء هيئة الترفيه  ٣- إلغاء قيادة المرأة || no
إذا فلتخرس الألسن فإن التأريخ لن يرحمكم وستكونون أضحوكة للأجيال القادمة فضلاً عن تخلفكم عن الركب العالمي! غداً ستجدينه يشترط #قيادة_المرأة || yes
#عوده_الهيئه_والغاء_قياده_النساء مطلب الغيورين .. ومنع الهيئة،والاختلاط،وتغريب المرأة،وقيادتها..أمنية العلمانيين .. || no
قرارك ياملكنا على العين والراس #شعب_الحرمين_مع_قيادة_المرأة || yes
إعادة الهيئة والامربالمعروف والنهي عن المنكر  تكفى يابوفهد والغاء قيادة المرأه والغاء الترفيهيه || no
تكفى يا سلمان الحزم وقائد المسلمين ١- عودة الهيئة  ٢- إلغاء هيئة الترفيه  ٣- إلغاء قيادة المرأة  تكفى فخرنا وسعدنا || no
#كلام_في_القياده قيادة المراة  هو التحرش بها والمضره تغلب المنفعه هذي وجهة نظر يفهمها العقلاء || no
تكفى يا سلمان الحزم وقائد المسلمين ١- عودة الهيئة  ٢- إلغاء هيئة الترفيه  ٣- إلغاء قيادة المرأة  تكفى فخرنا وسعدنا || no
#شعب_الملك_سلمان_ضد_قياده_المراه_ || no
تكفى يا سلمان الحزم وقائد المسلمين ١- عودة الهيئة  ٢- إلغاء هيئة الترفيه  ٣- إلغاء قيادة المرأة  هنا يبدأ صلاح المجتمع قبل أن تغرق السفينة || no
#شعب_الملك_سلمان_ضد_قياده_المراه_1  من لم يرى الفكره تسير مع هواءه الشخصي نعت الآخرين بالجهل   للأسف || no
تكفى يا ملكنا الله يحفظك : ١- عودة الهيئة  ٢- إلغاء هيئة الترفيه  ٣- إلغاء قيادة المرأة || no
بنات انا بوديكم الجامعه اليوم  #الشعب_يويد_قياده_المراه  || yes
تكفاء ياسلمان عودة الهيئة والغاء قيادة المرأه وتنقية مستشارينك لنهم بعظهم يبي يشوه سمعتك وسمعة المملكه وتفريح الاعداء || no
#الشعب_يويد_قياده_المراه واحد من اذكى و اروع الاعلانات اللي قد شفتها إعلان #فورد .. ختّم كل الـ #كلام_في_القيادة || yes
#قيادة_المرأة لوحدها افضل من ركوبها مع كل من هب ودب || yes
العراب نيوز : السعودية: السجن خمس سنوات وغرامة ثلاثة ملايين ريال لمعارضي قيادة المرأة للسيارة || yes
هذا اكبر دليل ع عدم الغيره والعياذ بالله... هذي هي الاشكال اللي تطلب قياده المرأه || no
للي ازعجونا مفروض وظائف بدل قرار قيادة المرأة، لو فكرتي شوي كان استنتجني ذي الامور بنفسك،#قيادة_المرأة_السعودية_للسياره || no
متحدث المرور: قيادة المرأة ستقضي على سلبيات السائقين الأجانب || no
صارت رخصة قيادة المرأه براءة أختراع هاليومين || no
نريد عودة المصلحين , وعودة الهيئة , والغاء قرار قيادة المرأة , ومحاسبة المشككين بديننا المتطاولين على ثوابتنا. || no
ونبي. إلغاء قيادة المرأة لسيارة تكفى || no
قيادة المراه حلال مو حرام شدخل الشريعه يامتخلف || yes
قايله لكم  #قيادة_المراة_للسيارة #قيادة_المرأة || yes
#الشعب_يرفض_قياده_المراه || no
#شعب_الملك_سلمان_ضد_قياده_المراه_1 || no
يا قائدنا نريد الغاء قيادة المرأة || no
ليت الملك يهتم لبنات العاطلات بدل من قياده سياره ،، لان حقوق المراه كثيره وما احتكرت في قيادة السياره || no
نريد هيئة الأمر بالمعروف والنهي عن المنكر و إلغاء قيادة المرأة للسيارة واسال الله ان يحفظك ذخر للإسلام والمسلمين ويرزقك البطانة الصالحة || no
#قبائل_المملكة_ترفض_قيادة_المراة_1 نعم هن لا يردن القيادة يردن : توظيف العاطلات  رواتب للمطلقات والأرامل إعادة العلاوة اللهم سخر ولاة أمرنا || no
اغلب الكلام عن قيادة المراه ويطالبون بالغاء قرار مو على كيفك الملك قرر ولابيتراجع على شانكم واذا مانت براضي خلك على اهلك وخلهم على كريم || yes
«قيادة المرأة» تنعش ركود قطاع السيارات 3 في المئة في 2018 || yes
عودة هيئة الأمر بالمعروف والنهي عن المنكر وإلغاء هيئة الترفيه ومنع قيادة المرأه وسلامتكم.. || no
لا اعترض على قيادة المرأة لكن اعترض على هذه الصوره والتي لا تمت للاخلاق بصلة اللهم لك الحمد || yes
قيادة المرأة للسيارة منعها ابن بار وابن عثيمين والفوزان ، وهؤلاء علماء جبال نعرف مقدار علمهم وبعد نظرهم وحرصهم على ما ينفع الناس وما يضرهم || no
#عوده_الهيئه_والغاء_قياده_النساء نعم نطالب بعودة شعيرة الأمر بالمعروف والنهي عن المنكر بكامل صلاحياتها. و إلغاء قيادة المرأة للسيارة || no
تكفى يا سلمان الحزم و قائد المسلمين ١- عودة هيئة الامر بالمعروف والنهي عن المنكر ٢- إلغاء هيئة الترفيه  ٣- إلغاء قيادة المرأة   تكفى فخرنا || no
تكفى ياخادم الحرمين نريد هيئة الأمر بالمعروف ونهي عن المنكر وإلغاء هيئة الترفيه وإلغاء قيادة المرأة وجزاكم الله خير || no
ان لله وان اليه راجعون  #الغاء_قياده_المراه || no
مع الأحداث الحالية و خاصة قيادة المرأة .. حذف الواتس نعمة . || no
والله من المضحك المبكي ان أحلام ترفض قيادة المرأة بالسعودية علشان فيها الحرمين ، ما ادري نست كم طار صقلتة وكم اغنية غنتها على نفس هذه الأرض || yes
نريد هيئة الأمر بالمعروف والنهي عن المنكر و إلغاء قيادة المرأة للسيارة واسال الله ان يحفظك ذخر للإسلام والمسلمين ويرزقك البطانة الصالحة || no
تكفى ياخادم الحرمين الشرفين ١- ارجاع الهيئة  ٢- الغاء الترفيه  ٣- الغاء قيادة المرأه || no
الرجل الي يطلب  إلغاء  القياده المرأه  سوال ليه انت تسوق  المفروض إلغاء قيادة الرجل || yes
رجوع هيئة الأمر بالمعروف والنهي عن المنكر، وإعادة النظر في موضوع قيادة المرأة والترفيه || no
نريد  إرجاع  جهاز  هيئه الأمر بالمعروف والنهي عن المنكر كماكانت سابقا.  ونريد منكم  إلغاء  قيادة المرأة للسيارة في بلاد  الحرمين الشريفين  || no
نريد هيئة الأمر بالمعروف والنهي عن المنكر و إلغاء قيادة المرأة للسيارة واسال الله ان يحفظك ذخر للإسلام والمسلمين ويرزقك البطانة الصالحة || no
#مساواة_المرأه_بالرجل #الشعب_يويد_قياده_المراه  رد محمد الصولي على عبد الله الجمعة بعد قرار قيادة المرأة السيارة  || yes
تكفى يا سلمان الحزم وقائد المسلمين ١- عودة الهيئة  ٢- إلغاء هيئة الترفيه  ٣- إلغاء قيادة المرأة  هنا يبدأ صلاح المجتمع قبل أن تغرق السفينة || no
رجوع هيئة الأمربالمعروف والنهي عن المنكر و إلغاء قيادة المرأة للسيارة وإلغاء الترفيه  واسال الله ان يحفظك ذخر للإسلام والمسلمين ويحفظ بلادنا || no
اهم شي في المرحله الحاليه هي قيادة المراه  مو مهم تتوظف المراه اهم شي تقود السياره ونقول للغرب قادة المراه السياره وهي ماحصلت وظيفه !!! || no
تكفى يا سلمان الحزم وقائد المسلمين ١- عودة الهيئة  ٢- إلغاء هيئة الترفيه  ٣- إلغاء قيادة المرأة  ٤-اعطاءالمدرس الصلاحية الكامله || no
نريد رجوع هيئة الامر بالمعروف والنهي عن المنكر والغاء قيادة المراه للسياره ومن اضرارها التي سوف تكثر هي الطلاق وجعلك ذخر الاسلام والمسلمين || no
نريد هيئة الأمر بالمعروف والنهي عن المنكر و إلغاء قيادة المرأة للسيارة واسال الله ان يحفظك ذخر للإسلام والمسلمين ويرزقك البطانة الصالحة || no
يوم الاستاذه قالت المرأه هي اساس المجتمع وبعدها قالت قياده المرأه فساد || yes
نريد هيئة الأمر بالمعروف والنهي عن المنكر و إلغاء قيادة المرأة للسيارة واسال الله ان يحفظك ذخر للإسلام والمسلمين ويرزقك البطانة الصالحة || no
توفير السكن  عودة الهيئة تغيير هيئة الترفيه و الزامها بترفيه لا يخالف الشرع قيادة المراة تكون بعمر ٢٢ واكبر توظيف العاطلين  تطوير التعليم || yes
نريد مايلي  رجوع الهيئه  الغاء هيئة الترفيه  منع قياده المرأه || no
نريد رجوع هيئة الأمر بالمعروف والنهي عن المنكر و إلغاء قيادة المرأة للسيارة || no
نريد رجوع الهيئة ومنع قيادة المرأة والغاء هيئة الترفيه وحل ازمة السكن || no
بشروا وش صار في غيابي الغوا قرار قياده المرأه؟ || no
عزيزي كله كلام لأجل قيادة المرأة بأي طريقة في هذا البلد !!  دول الخليج يقودون منذ عقود ورغم ذلك لا يكاد يخلو منزل من سائق !! || no
نطالب في رجوع هيئة الامر بالمعروف والنهي عن المنكر  ونطالب بعدم قيادة المرأه || no
١.عودة الهيئه ٢.الغاء قيادة المرأه ٣.الغاء الترفيه || no
كلام هؤلاء ورفضهم قيادة المرأه  تشويه للمرأة والرجل في بلادنا وكأنهم أشر خلق الله مستعدين للفسادوانهم غير شعوب العالم وهذا قمة الخطا والظلم || yes
انا اشهد انك رجال غيوروعساكم عالقوة  .. لان الغيور بصدق اللي يايد قيادة المراة بنفسها بدل خلوتها واذلالها مع السواقين كفو والله . || yes
اطالب بإعادة الهيئة  والغاء قيادة المرأة والغاء هيئة الترفية والمطالبة بإعادة الصندوق العقاري كما كان وتقاعد العسكر وحل البطالة وغيرها || no
١- عودة الهيئة  ٢- إلغاء هيئة الترفيه  ٣- إلغاء قيادة المرأة || no
تهزأنا شوي في #snl #قيادة_المراة_السعودية #الملك_ينتصر_لقيادة_المرأة || yes
ياكثر المرضى بذا الهاشتاق مدري ليه مفكرين كل شي سبيل سمحو بالقياده بنروح ونفتل ونسوي عيب والله ترا ورانا اهل #الشعب_يويد_قياده_المراه || yes
يجب أن يعي كل مواطن ومواطنة أن الهدف الإعلامي والحملة الكاذب التي تتدعي رضى الشعب عن #قياده_المرأه_للسياره !  هدفها في المرأة وليس للمرأة !! || no
#الغاء_قياده_المراه  ارتاحي بس || no
#الشعب_يويد_قياده_المراه || yes
هات ذكرا (١) اليوم يريد الزواج بإمرأة غير متعلمة! ألم يكن تعليمها قبل ٤٠ عار وسبب للعزوف عنها! متخلفي اليوم يستحون من #قيادة_المرأة_للسيارة || yes
تكفى يا سلمان الحزم وقائد المسلمين ١- عودة الهيئة  ٢- إلغاء هيئة الترفيه  ٣- إلغاء قيادة المرأة || no
إذا فلتخرس الألسن فإن التأريخ لن يرحمكم وستكونون أضحوكة للأجيال القادمة فضلاً عن تخلفكم عن الركب العالمي! غداً ستجدينه يشترط #قيادة_المرأة || yes
#عوده_الهيئه_والغاء_قياده_النساء مطلب الغيورين .. ومنع الهيئة،والاختلاط،وتغريب المرأة،وقيادتها..أمنية العلمانيين .. || no
قرارك ياملكنا على العين والراس #شعب_الحرمين_مع_قيادة_المرأة || yes
إعادة الهيئة والامربالمعروف والنهي عن المنكر  تكفى يابوفهد والغاء قيادة المرأه والغاء الترفيهيه || no
تكفى يا سلمان الحزم وقائد المسلمين ١- عودة الهيئة  ٢- إلغاء هيئة الترفيه  ٣- إلغاء قيادة المرأة  تكفى فخرنا وسعدنا || no
#كلام_في_القياده قيادة المراة  هو التحرش بها والمضره تغلب المنفعه هذي وجهة نظر يفهمها العقلاء || no
تكفى يا سلمان الحزم وقائد المسلمين ١- عودة الهيئة  ٢- إلغاء هيئة الترفيه  ٣- إلغاء قيادة المرأة  تكفى فخرنا وسعدنا || no
#شعب_الملك_سلمان_ضد_قياده_المراه_ || no
تكفى يا سلمان الحزم وقائد المسلمين ١- عودة الهيئة  ٢- إلغاء هيئة الترفيه  ٣- إلغاء قيادة المرأة  هنا يبدأ صلاح المجتمع قبل أن تغرق السفينة || no
#شعب_الملك_سلمان_ضد_قياده_المراه_1  من لم يرى الفكره تسير مع هواءه الشخصي نعت الآخرين بالجهل   للأسف || no
تكفى يا ملكنا الله يحفظك : ١- عودة الهيئة  ٢- إلغاء هيئة الترفيه  ٣- إلغاء قيادة المرأة || no
بنات انا بوديكم الجامعه اليوم  #الشعب_يويد_قياده_المراه || yes
تكفاء ياسلمان عودة الهيئة والغاء قيادة المرأه وتنقية مستشارينك لنهم بعظهم يبي يشوه سمعتك وسمعة المملكه وتفريح الاعداء || no
#الشعب_يويد_قياده_المراه واحد من اذكى و اروع الاعلانات اللي قد شفتها إعلان #فورد .. ختّم كل الـ #كلام_في_القيادة || yes
#قيادة_المرأة لوحدها افضل من ركوبها مع كل من هب ودب || yes
العراب نيوز : السعودية: السجن خمس سنوات وغرامة ثلاثة ملايين ريال لمعارضي قيادة المرأة للسيارة || yes
هذا اكبر دليل ع عدم الغيره والعياذ بالله... هذي هي الاشكال اللي تطلب قياده المرأه || no
للي ازعجونا مفروض وظائف بدل قرار قيادة المرأة، لو فكرتي شوي كان استنتجني ذي الامور بنفسك،#قيادة_المرأة_السعودية_للسياره || no
متحدث المرور: قيادة المرأة ستقضي على سلبيات السائقين الأجانب || yes
صارت رخصة قيادة المرأه براءة أختراع هاليومين || no
نريد عودة المصلحين , وعودة الهيئة , والغاء قرار قيادة المرأة , ومحاسبة المشككين بديننا المتطاولين على ثوابتنا. || no
ونبي. إلغاء قيادة المرأة لسيارة تكفى || no
قيادة المراه حلال مو حرام شدخل الشريعه يامتخلف || yes
#الشعب_يرفض_قياده_المراه || no
#شعب_الملك_سلمان_ضد_قياده_المراه_1 || no
يا قائدنا نريد الغاء قيادة المرأة || no
#الغاء_قياده_المراه || no
ليت الملك يهتم لبنات العاطلات بدل من قياده سياره ،، لان حقوق المراه كثيره وما احتكرت في قيادة السياره || no
نريد هيئة الأمر بالمعروف والنهي عن المنكر و إلغاء قيادة المرأة للسيارة واسال الله ان يحفظك ذخر للإسلام والمسلمين ويرزقك البطانة الصالحة || no
#قبائل_المملكة_ترفض_قيادة_المراة_1 نعم هن لا يردن القيادة يردن : توظيف العاطلات  رواتب للمطلقات والأرامل إعادة العلاوة اللهم سخر ولاة أمرنا || no
اغلب الكلام عن قيادة المراه ويطالبون بالغاء قرار مو على كيفك الملك قرر ولابيتراجع على شانكم واذا مانت براضي خلك على اهلك وخلهم على كريم || yes
«قيادة المرأة» تنعش ركود قطاع السيارات 3 في المئة في 2018 || yes
عودة هيئة الأمر بالمعروف والنهي عن المنكر وإلغاء هيئة الترفيه ومنع قيادة المرأه وسلامتكم.. || no
لا اعترض على قيادة المرأة لكن اعترض على هذه الصوره والتي لا تمت للاخلاق بصلة اللهم لك الحمد || yes
قيادة المرأة للسيارة منعها ابن بار وابن عثيمين والفوزان ، وهؤلاء علماء جبال نعرف مقدار علمهم وبعد نظرهم وحرصهم على ما ينفع الناس وما يضرهم || no
#عوده_الهيئه_والغاء_قياده_النساء نعم نطالب بعودة شعيرة الأمر بالمعروف والنهي عن المنكر بكامل صلاحياتها. و إلغاء قيادة المرأة للسيارة || no
تكفى يا سلمان الحزم و قائد المسلمين ١- عودة هيئة الامر بالمعروف والنهي عن المنكر ٢- إلغاء هيئة الترفيه  ٣- إلغاء قيادة المرأة   تكفى فخرنا || no
#شعب_الحرمين_ضد_قياده_المراه || no
تكفى ياخادم الحرمين نريد هيئة الأمر بالمعروف ونهي عن المنكر وإلغاء هيئة الترفيه وإلغاء قيادة المرأة وجزاكم الله خير || no
ان لله وان اليه راجعون  #الغاء_قياده_المراه || no
مع الأحداث الحالية و خاصة قيادة المرأة .. حذف الواتس نعمة . || no
والله من المضحك المبكي ان أحلام ترفض قيادة المرأة بالسعودية علشان فيها الحرمين ، ما ادري نست كم طار صقلتة وكم اغنية غنتها على نفس هذه الأرض || yes
نريد هيئة الأمر بالمعروف والنهي عن المنكر و إلغاء قيادة المرأة للسيارة واسال الله ان يحفظك ذخر للإسلام والمسلمين ويرزقك البطانة الصالحة || no
تكفى ياخادم الحرمين الشرفين ١- ارجاع الهيئة  ٢- الغاء الترفيه  ٣- الغاء قيادة المرأه || no
الرجل الي يطلب  إلغاء  القياده المرأه  سوال ليه انت تسوق  المفروض إلغاء قيادة الرجل || yes
رجوع هيئة الأمر بالمعروف والنهي عن المنكر، وإعادة النظر في موضوع قيادة المرأة والترفيه || no
نريد  إرجاع  جهاز  هيئه الأمر بالمعروف والنهي عن المنكر كماكانت سابقا.  ونريد منكم  إلغاء  قيادة المرأة للسيارة في بلاد  الحرمين الشريفين . || no
نريد هيئة الأمر بالمعروف والنهي عن المنكر و إلغاء قيادة المرأة للسيارة واسال الله ان يحفظك ذخر للإسلام والمسلمين ويرزقك البطانة الصالحة || no
#مساواة_المرأه_بالرجل #الشعب_يويد_قياده_المراه  رد محمد الصولي على عبد الله الجمعة بعد قرار قيادة المرأة السيارة  || yes
تكفى يا سلمان الحزم وقائد المسلمين ١- عودة الهيئة  ٢- إلغاء هيئة الترفيه  ٣- إلغاء قيادة المرأة  هنا يبدأ صلاح المجتمع قبل أن تغرق السفينة || no
رجوع هيئة الأمربالمعروف والنهي عن المنكر و إلغاء قيادة المرأة للسيارة وإلغاء الترفيه  واسال الله ان يحفظك ذخر للإسلام والمسلمين ويحفظ بلادنا || no
اهم شي في المرحله الحاليه هي قيادة المراه  مو مهم تتوظف المراه اهم شي تقود السياره ونقول للغرب قادة المراه السياره وهي ماحصلت وظيفه !!! || no
تكفى يا سلمان الحزم وقائد المسلمين ١- عودة الهيئة  ٢- إلغاء هيئة الترفيه  ٣- إلغاء قيادة المرأة  ٤-اعطاءالمدرس الصلاحية الكامله || no
نريد رجوع هيئة الامر بالمعروف والنهي عن المنكر والغاء قيادة المراه للسياره ومن اضرارها التي سوف تكثر هي الطلاق وجعلك ذخر الاسلام والمسلمين || no
نريد هيئة الأمر بالمعروف والنهي عن المنكر و إلغاء قيادة المرأة للسيارة واسال الله ان يحفظك ذخر للإسلام والمسلمين ويرزقك البطانة الصالحة || no
يوم الاستاذه قالت المرأه هي اساس المجتمع وبعدها قالت قياده المرأه فساد || yes
نريد هيئة الأمر بالمعروف والنهي عن المنكر و إلغاء قيادة المرأة للسيارة واسال الله ان يحفظك ذخر للإسلام والمسلمين ويرزقك البطانة الصالحة || no
توفير السكن  عودة الهيئة تغيير هيئة الترفيه و الزامها بترفيه لا يخالف الشرع قيادة المراة تكون بعمر ٢٢ واكبر توظيف العاطلين  تطوير التعليم || yes
نريد مايلي  رجوع الهيئه  الغاء هيئة الترفيه  منع قياده المرأه || no
نريد رجوع هيئة الأمر بالمعروف والنهي عن المنكر و إلغاء قيادة المرأة للسيارة || no
نريد رجوع الهيئة ومنع قيادة المرأة والغاء هيئة الترفيه وحل ازمة السكن || no
نريد هيئة الأمر بالمعروف والنهي عن المنكر و إلغاء قيادة المرأة للسيارة واسال الله ان يحفظك ذخر للإسلام والمسلمين ويرزقك البطانة الصالحة || no
يا شين الفلسفه الزايده ، روحي صلي وتعبدي ربك لانك قروشتيني اقول ثور تقولين احلبيه ، وفكي الجوال من يدك يا قلبي دام انه هالأشياء تؤدي للتهلكه :) وأخيرا وليس آخرا بتسوقين يوماً من الايام مثل ما كان الجوال حرام زمان والحين هوه موجود بيدك ، نفس الشي مع قيادة المرأه || yes
1- عودة صلاحيات الهيئة 2-إلغاء هيئة الترفيه 2- إلغاء قيادة المرأة || no
جزاكم الله خيراًوكما نعلم ما خاب من استشار                      ١- عودةهيئة الامر بالمعروف ٢- الغاء هيئة الترفيه٣-الغاء قيادة المرأة للسياره || no
هنيئا لكم حسنات أمثال الجبال  ودعوات من الصالحين  بإعادة صلاحيات الهيئة  وإلغاء قيادة المرأة  وإعادة الصندوق العقاري . || no
 شارك وطالب بإعادة الهيئة  والغاء قيادة المرأة والغاء هيئة الترفية والمطالبة بإعادة الصندوق العقاري كما كان  وحل البطالة وغيرها || no
تكفى يا سلمان الحزم وقائد المسلمين ١- عودة الهيئة  ٢- إلغاء هيئة الترفيه  ٣- إلغاء قيادة المرأة  تكفى فخرنا وسعدنا  || no
تكفى ياخادم الحرمين الشريفين ارجاع الهيئة الغاء الترفيه الغاء قيادة المرأة ارجاع الراتب بالهجري || no
الحين البنات المغمورات اللي مبثراتنا بالقيادة وهن لاراتب ولاشهرة تشتري لهن سيارة  وش السواة بتقسطين اكسنت من حافز؟  #قيادة_المراة_السعودية || no
نطلب من الله ثم من ولي الامر باعادة الهيئه والنظر في قيادة المرأه || no
هاللي يقولون منع قيادة المرأه ودي يجربون انهم يجيبون سياره ويدفعون اقساطها ويعطونها لهندي غشيم من اول مره يصدم فيها يمكن يحسون بالمعاناة || no
#كلام_في_القياده من إيجابيات قيادة المرأه  أنه حتى من لاتريد أن تقود    تستطيع استقدام سائقه بدلاً من السائق وبهذا نقضي على الخلوة المحرمة || yes
سويلك قهوه ومخمخي على واحد معارض على #قيادة_المرأة وطقطقي عليه || yes
يااختي ليس الهدف من قيادة المرأة نصرة لها فقد دبروا اعداء الله من سنين وهم يصرخون بدأوا بعمل المرأة ثم بتأنيث المحلات التجاريه ثم ثم الى اخر || no
خذوا يالدشير اللي ممانعين قيادة المراة الله يأخذكم وياخذ كل واحد معارض الحريم تبلى كليوم بالاهشكال الله لابحسن لكم خاتمة #كلام_في_القياده || yes
كل ماادخل قروب او اروح لجلسه القى موضوعهم عن قيادة المرأه خلااص والله خلااص بنسوق انتهينا. || yes
قرار قيادة المرأة صحيح لكن وزارة الترفيه يجب حلها ليس لها فائدة وتستفز مشاعر الناس يجب دمجها مع وزارة الاعلام || yes
#الغاء_قرار_قيادة_المرأه  يوم جديد و اصرار أعلى ..  جميعنا ضد قياده المرأة .. || no
قيادة المرأة للسيارة بيفتح ابواب كثيرة احنا في غني عنها || no
نريد ارجاع الهيئة وإلغاء هيئة الترفيه وإلغاء قيادة المرأة || no
